BUA22CD,BUA22NM,BUA22NMW,BUA22NMG,BNG_E,BNG_N,LONG,LAT,OBJECTID,Shape__Area,Shape__Length
E63004498,Sandon, , ,575515.3443,204364.0272,0.539015806,51.71055219,4498,234375,6150
E63004499,Quenington, , ,414541.9155,204225.4412,-1.790815503,51.73655159,4499,319375,6550
E63004500,Kencot, , ,425240.3781,204206.0269,-1.635892415,51.73599953,4500,267500,8050
E63004501,Shelley (Epping Forest), , ,555065.9087,204190.114,0.243213194,51.7150102,4501,593750,6650
E63004502,Filkins, , ,423538.716,204186.7082,-1.660535156,51.73589954,4502,333125,8550
E63004503,Black Bourton, , ,428714.9878,204143.7215,-1.585582725,51.73527282,4503,242500,7650
E63004504,Cumnor, , ,445886.7477,204101.2675,-1.336940933,51.7337519,4504,530000,10350
E63004505,Rucklers Lane, , ,506711.8035,204066.419,-0.456425169,51.72517309,4505,381875,6450
E63004506,Park Street and Frogmore, , ,514827.9387,204059.0505,-0.338973407,51.7235053,4506,643125,10950
E63004507,Gay Bowers, , ,579643.3226,204044.6005,0.598534365,51.70637761,4507,354375,9500
E63004508,Lee Common, , ,491137.5501,203949.7415,-0.681870134,51.72686888,4508,255000,5100
E63004509,Chiswell Green, , ,513655.3719,203811.8999,-0.356022295,51.72152269,4509,2394375,18250
E63004510,Slimbridge, , ,373662.9705,203757.7266,-2.382755048,51.73190787,4510,298125,6850
E63004511,Cambridge (Stroud), , ,374791.2151,203748.9442,-2.366418038,51.73188101,4511,271250,6650
E63004512,Chartridge, , ,493087.2032,203733.0115,-0.653708361,51.72460087,4512,215000,4400
E63004513,Stratton (Cotswold), , ,401562.3277,203708.3044,-1.978778271,51.73208577,4513,825625,9950
E63004514,Bovingdon, , ,501255.8027,203686.9857,-0.535498864,51.72277335,4514,2453125,37300
E63004515,Lye Green, , ,498179.361,203634.9631,-0.580036826,51.72285218,4515,215000,5250
E63004516,Tillingham, , ,599165.3546,203613.6524,0.880460118,51.6959242,4516,379375,5350
E63004517,Leonard Stanley and King's Stanley, , ,380881.9751,203608.3927,-2.278218734,51.73085938,4517,1046250,10550
E63004518,Oakridge Lynch, , ,391493.5554,203583.3317,-2.124569013,51.7308977,4518,213750,3400
E63004519,Bedmond, , ,509986.3327,203571.628,-0.409191975,51.72009403,4519,370000,7000
E63004520,Milton Common, , ,464935.6671,203510.4278,-1.061248533,51.72656119,4520,302500,9600
E63004521,London Colney, , ,517889.1831,203486.0306,-0.294868719,51.71772093,4521,2129375,22350
E63004522,Southrop, , ,419972.0325,203430.0636,-1.712226904,51.72923427,4522,243125,5050
E63004523,North Mymms, , ,523753.8767,203390.7844,-0.210050423,51.71560292,4523,446250,4200
E63004524,Cuffley, , ,529796.1531,203301.3108,-0.122670596,51.71343459,4524,2251250,20350
E63004525,Bampton (West Oxfordshire), , ,431608.2546,203273.0898,-1.543765853,51.72729003,4525,1010625,12700
E63004526,Princes Risborough, , ,480530.505,203239.045,-0.835571353,51.72210192,4526,3007500,32400
E63004527,Ballinger Common, , ,491296.6814,203160.0764,-0.679773566,51.71974493,4527,276875,5950
E63004528,South Hinksey, , ,450916.9775,203140.631,-1.264247401,51.72468209,4528,318750,6100
E63004529,Bagpath, , ,385137.6816,203087.3405,-2.216576615,51.72630444,4529,233125,3350
E63004530,Aston (West Oxfordshire), , ,434140.0259,203079.5184,-1.507130376,51.72540173,4530,412500,6650
E63004531,Chalford, , ,389376.8027,203060.5384,-2.155202174,51.72616067,4531,3091875,39650
E63004532,Goff's Oak, , ,532071.9315,203058.2115,-0.089841534,51.71071939,4532,1409375,15850
E63004533,Middleyard, , ,381852.6623,203048.6079,-2.264134528,51.72585881,4533,289375,6750
E63004534,Howe Green, , ,574841.146,202993.0434,0.528580744,51.69844783,4534,512500,10300
E63004535,Standlake, , ,438914.1816,202935.9282,-1.438030829,51.72380072,4535,1400625,20300
E63004536,Steeple, , ,593106.2786,202881.6208,0.79249632,51.69146572,4536,215625,7050
E63004537,Lydney, , ,363710.107,202869.7614,-2.526771861,51.72336639,4537,3741250,34650
E63004538,Coopersale, , ,547586.0982,202832.1646,0.13444982,51.70482536,4538,240000,3850
E63004539,Galleywood, , ,571194.0796,202809.6806,0.475770822,51.69792407,4539,2003125,20550
E63004540,Great Milton, , ,462935.375,202798.1766,-1.090333654,51.72038575,4540,378750,7700
E63004541,Chesham, , ,495984.7355,202797.1673,-0.61202929,51.71570115,4541,5612500,51050
E63004542,Cheshunt, , ,535244.5598,202769.5032,-0.044062552,51.70736994,4542,8436250,45250
E63004543,Chipping Ongar, , ,555093.4806,202721.7985,0.242959221,51.70181087,4543,1153125,15100
E63004544,Woodchester, , ,384010.1714,202652.8914,-2.232880452,51.72236703,4544,662500,13000
E63004545,Bicknacre, , ,578580.5583,202641.6869,0.582452314,51.6941156,4545,1020625,19100
E63004546,Brimscombe and Thrupp, , ,386860.422,202613.9007,-2.191616956,51.72209108,4546,1350000,19250
E63004547,Langford (West Oxfordshire), , ,424835.4456,202505.728,-1.641876887,51.72073026,4547,231875,5500
E63004548,Northaw, , ,528285.1647,202345.1773,-0.14488048,51.70518963,4548,288750,6900
E63004549,Colney Street, , ,515552.0473,202322.2238,-0.329070294,51.70774732,4549,313750,3800
E63004550,Garsington, , ,458060.4308,202243.2518,-1.160988235,51.71592179,4550,591250,10750
E63004551,Abbots Langley and Kings Langley, , ,508011.8203,202162.9276,-0.438200474,51.70781627,4551,5475000,46200
E63004552,Sharpness, , ,367242.1343,202157.0094,-2.475573153,51.71717636,4552,1343125,14200
E63004553,Bricket Wood, , ,512773.3022,202155.3106,-0.369321912,51.706812,4553,1411875,13050
E63004554,South Heath, , ,490251.2489,202137.0049,-0.695167834,51.71071775,4554,2858125,36750
E63004555,Purleigh, , ,583829.3127,202134.8502,0.658042032,51.68787059,4555,254375,6050
E63004556,Ley Hill, , ,498595.0247,202089.6392,-0.574457959,51.70888943,4556,428125,8350
E63004557,Ampney Crucis, , ,406814.4122,202035.2101,-1.902761302,51.71700464,4557,425000,10350
E63004558,Boars Hill, , ,449184.1315,201974.7366,-1.289496882,51.71435452,4558,1498750,25000
E63004559,Blackmore, , ,560275.1422,201933.2707,0.317516007,51.69327224,4559,361250,6800
E63004560,Mayland, , ,591293.4754,201928.0055,0.765779173,51.68352172,4560,1246250,16200
E63004561,Chipperfield, , ,504473.2042,201886.6955,-0.489476221,51.70600282,4561,1513750,20350
E63004562,Margaretting, , ,566939.6212,201876.2527,0.41382233,51.69081941,4562,491875,12050
E63004563,Shenleybury, , ,517116.8697,201852.7263,-0.306591519,51.70320372,4563,400625,6100
E63004564,Aylburton, , ,361666.7522,201833.584,-2.556237839,51.71391404,4564,358750,8050
E63004565,Great Haseley, , ,464044.7816,201815.1152,-1.074456262,51.7114227,4565,255625,5500
E63004566,Paslow Wood Common, , ,558570.0758,201738.9138,0.292779664,51.69200996,4566,322500,8800
E63004567,Clanfield (West Oxfordshire), , ,428360.2594,201701.3721,-1.590917462,51.71333192,4567,469375,7400
E63004568,Sandford-on-Thames, , ,453409.599,201660.0406,-1.228390316,51.71113974,4568,239375,5800
E63004569,Epping, , ,545790.5308,201610.2797,0.107973298,51.69431562,4569,2838125,27450
E63004570,Amberley (Stroud), , ,385128.1372,201587.7822,-2.216650278,51.71282156,4570,1320625,23400
E63004571,Tetsworth, , ,468988.1123,201582.9778,-1.002966761,51.70875071,4571,363125,8800
E63004572,Sydenham, , ,472862.1136,201508.5695,-0.946925601,51.70759287,4572,274375,7450
E63004573,Potters Bar, , ,525630.1861,201486.7313,-0.183590785,51.69807522,4573,6144375,33650
E63004574,Hogpits Bottom, , ,501514.9498,201485.1033,-0.532389156,51.70293563,4574,256250,6300
E63004575,Appleton, , ,444214.149,201481.8688,-1.361490895,51.71033612,4575,570000,11100
E63004576,Cirencester, , ,402318.0115,201313.3326,-1.967851257,51.71054983,4576,5646875,36550
E63004577,East Hanningfield, , ,576954.9943,201101.5684,0.558177424,51.6807963,4577,440625,6900
E63004578,Kennington, , ,452458.8542,201075.0798,-1.242237203,51.70597025,4578,1497500,11750
E63004579,Fairford, , ,415430.3873,201061.8628,-1.77808854,51.70808411,4579,1757500,23450
E63004580,Bayworth, , ,450795.3572,201048.2946,-1.266312362,51.70588217,4580,248125,4400
E63004581,Minchinhampton, , ,387092.4014,200944.113,-2.188196286,51.70708331,4581,1518750,22700
E63004582,Alvington, , ,360275.4912,200937.6059,-2.576271545,51.7057615,4582,220000,5250
E63004583,Coates, , ,397837.4079,200911.6157,-2.032696143,51.70693764,4583,314375,8150
E63004584,Poulton, , ,410060.7368,200895.9234,-1.855803393,51.70671302,4584,293125,8050
E63004585,Shenley, , ,518404.0214,200887.8129,-0.288301201,51.69426208,4585,944375,15200
E63004586,Chinnor, , ,475303.4564,200819.3965,-0.91174942,51.70107567,4586,1729375,12100
E63004587,Little Milton, , ,461972.1914,200762.3355,-1.104636421,51.70219053,4587,246875,4050
E63004588,South Mimms, , ,522137.0989,200725.867,-0.234373984,51.69200767,4588,659375,14950
E63004589,Waltham Cross, , ,536430.5895,200715.2962,-0.027711358,51.68862432,4589,2121875,13650
E63004590,Wootton (Vale of White Horse), , ,447635.5777,200679.1591,-1.312085893,51.70283997,4590,1270000,25000
E63004591,Woolaston, , ,359233.7151,200659.5238,-2.591314111,51.70318641,4591,546875,11400
E63004592,Waltham Abbey, , ,538778.7535,200616.539,0.006197123,51.68716196,4592,4048125,37750
E63004593,Fryerning, , ,563972.9263,200590.4017,0.370337639,51.6801416,4593,465000,9750
E63004594,Woodham Ferrers, , ,579464.4956,200541.9878,0.594149092,51.67497453,4594,335000,8400
E63004595,Latchingdon, , ,588039.4865,200514.3964,0.718005176,51.67192416,4595,706250,13050
E63004596,Lacey Green and Loosley Row, , ,481877.1734,200513.2058,-0.816719718,51.69740402,4596,780000,17250
E63004597,Prestwood and Great Missenden, , ,487653.1895,200440.7228,-0.733186107,51.69588136,4597,3351250,39200
E63004598,Upthorpe (Stroud), , ,376123.9823,200423.5771,-2.346891256,51.70204138,4598,298125,9350
E63004599,Commonwood, , ,504601.8094,200414.3225,-0.488056881,51.69274517,4599,214375,5850
E63004600,Cold Norton (Maldon), , ,584681.0621,200387.9114,0.669426546,51.67190132,4600,652500,13050
E63004601,Nympsfield, , ,380160.2702,200387.2719,-2.288483976,51.70187301,4601,240000,6250
E63004602,Stondon Massey, , ,557460.2507,200363.3637,0.276116466,51.67996403,4602,373125,7550
E63004603,Box (Stroud), , ,386074.0141,200222.5394,-2.202905067,51.70057102,4603,255625,5850
E63004604,Cam, , ,374758.4959,200172.9726,-2.366631531,51.69972816,4604,2404375,21350
E63004605,Speen, , ,483961.1619,200101.1784,-0.786672753,51.6933928,4605,462500,7350
E63004606,Lechlade-on-Thames, , ,421252.2587,200018.8904,-1.693897821,51.69851758,4606,1262500,23550
E63004607,Hyde Heath, , ,493100.9585,199993.7739,-0.654506739,51.69098786,4607,454375,8950
E63004608,Meysey Hampton, , ,411894.1154,199986.3486,-1.829302098,51.69849943,4608,253750,4150
E63004609,West Hanningfield, , ,573043.3455,199857.5803,0.501039999,51.67083992,4609,328125,7750
E63004610,Southminster, , ,595874.1713,199772.4039,0.830747793,51.66258623,4610,1015000,11600
E63004611,Radlett, , ,516248.5576,199703.0354,-0.31986667,51.68406418,4611,3176250,14200
E63004612,Nailsworth, , ,384612.9542,199647.9291,-2.224020552,51.69536619,4612,2498125,29400
E63004613,Siddington, , ,403260.6207,199647.0663,-1.954223967,51.69556369,4613,316250,7000
E63004614,Marsh Baldon, , ,456398.7861,199639.046,-1.185457935,51.69267856,4614,316250,10200
E63004615,Kingston Blount, , ,473788.2793,199567.56,-0.933934479,51.69002312,4615,226250,4450
E63004616,Cothill, , ,446230.7716,199487.0286,-1.332570346,51.69223927,4616,220000,3800
E63004617,Ingatestone, , ,564582.3846,199459.0629,0.378612096,51.66980017,4617,2064375,28750
E63004618,Berkeley, , ,368342.7017,199446.0308,-2.459395823,51.69286577,4618,674375,9450
E63004619,Sarratt, , ,504212.0535,199379.4746,-0.494002309,51.6835163,4619,706875,14350
E63004620,Clapton, , ,365965.6715,199378.4758,-2.493777175,51.69211882,4620,311250,3900
E63004621,Doddinghurst, , ,559436.3401,199342.7025,0.304208443,51.67023748,4621,2047500,16950
E63004622,Longworth, , ,438866.5713,199210.298,-1.439134241,51.69030794,4622,306875,6750
E63004623,Althorne, , ,591156.7388,199131.0029,0.762274365,51.6584491,4623,584375,12150
E63004624,Theydon Bois, , ,544874.4926,199128.6631,0.093700144,51.67225483,4624,1306250,13450
E63004625,Radley, , ,452293.6461,199127.4917,-1.24491917,51.68847609,4625,1243750,9500
E63004626,Little Kingshill, , ,489785.3394,199109.8187,-0.702687457,51.68358148,4626,1013750,19400
E63004627,Shippon, , ,447759.3951,199011.0852,-1.310522167,51.68783263,4627,1438125,33000
E63004628,Aston Rowant, , ,472744.8834,198918.2653,-0.94916123,51.68432213,4628,323750,7500
E63004629,Little Missenden, , ,492233.3921,198909.8249,-0.667340249,51.68138754,4629,230000,6250
E63004630,Hinton Waldrist, , ,437760.0833,198836.9612,-1.455180777,51.68702664,4630,263750,3750
E63004631,Kelvedon Hatch, , ,557290.4673,198700.0519,0.272914428,51.66506818,4631,643125,8300
E63004632,Amersham, , ,496586.8172,198577.2861,-0.604484111,51.67766756,4632,6657500,42550
E63004633,Stock, , ,569714.7442,198534.4328,0.45230985,51.65996867,4633,1271875,21400
E63004634,Stadhampton, , ,460327.405,198481.7023,-1.128827752,51.68186624,4634,385000,9600
E63004635,Chandler's Cross, , ,506722.7123,198371.8191,-0.458008029,51.67398855,4635,235625,6100
E63004636,Dunfield, , ,415331.7221,198338.9359,-1.779635219,51.6836047,4636,2918125,25150
E63004637,Rettendon, , ,576482.9826,198169.3587,0.549877404,51.65460675,4637,219375,5550
E63004638,Horsley (Stroud), , ,383767.9532,198166.3372,-2.236176598,51.68202108,4638,326875,9350
E63004639,High Beech, , ,540440.2643,198144.2188,0.029223323,51.66453406,4639,410000,11650
E63004640,Uley, , ,378728.2174,198110.2315,-2.309066148,51.6813473,4640,471875,8700
E63004641,Kingston Bagpuize, , ,439701.8385,198075.1398,-1.427180214,51.68004376,4641,1204375,11500
E63004642,Walter's Ash and Naphill, , ,483654.8163,198053.064,-0.791593994,51.67502761,4642,1608750,21800
E63004643,Sewardstone, , ,538385.0353,198036.4562,-0.000516167,51.66407517,4643,600625,13350
E63004644,Great Kingshill, , ,488109.2473,198025.064,-0.727198369,51.6740958,4644,1015000,17350
E63004645,Avening, , ,388158.7856,198005.1975,-2.172663092,51.6806829,4645,422500,6900
E63004646,Buckland (Vale of White Horse), , ,434373.8799,197949.8081,-1.504248864,51.67926722,4646,221250,3050
E63004647,Abingdon-on-Thames, , ,450093.7902,197942.9735,-1.27690909,51.67802686,4647,8118125,34350
E63004648,Bledlow Ridge, , ,479875.5329,197915.9538,-0.846268564,51.67434443,4648,741875,13650
E63004649,North Fambridge, , ,585627.5606,197811.608,0.681731491,51.64845093,4649,563125,8500
E63004650,Dursley, , ,376092.2629,197796.7252,-2.347169373,51.67842199,4650,2034375,14950
E63004651,Doddinghurst Common, , ,557210.0506,197758.5674,0.271329549,51.65663223,4651,238125,7600
E63004652,Stoneyhills, , ,594695.0638,197677.1965,0.812555659,51.64417986,4652,671875,7350
E63004653,Coalhill, , ,575513.9602,197668.4001,0.535632606,51.65041006,4653,405625,8550
E63004654,Lewknor, , ,471302.9808,197590.4129,-0.97028507,51.67256974,4654,204375,5050
E63004655,Chalgrove, , ,463576.5018,197557.5816,-1.082007354,51.67320059,4655,1738125,20600
E63004656,Ewen, , ,400438.5444,197435.9099,-1.995056269,51.67569151,4656,249375,6550
E63004657,Kemble, , ,398884.6131,197299.7236,-2.017528475,51.67446578,4657,503125,7200
E63004658,Hughenden Valley, , ,486398.8003,197261.6791,-0.752116332,51.66749901,4658,679375,11550
E63004659,Letchmore Heath, , ,515710.8057,197235.7444,-0.328458185,51.66200068,4659,1404375,18200
E63004660,South Woodham Ferrers, , ,580592.9754,197187.3553,0.608720119,51.64448224,4660,3588125,23000
E63004661,South Cerney, , ,405709.8902,197162.4719,-1.9188274,51.67320521,4661,3255625,42900
E63004662,Frilford, , ,444048.4844,197129.6951,-1.364436409,51.67122039,4662,204375,5150
E63004663,Little Chalfont, , ,499513.6992,197114.4656,-0.562583617,51.66400886,4663,3395625,38700
E63004664,Down Ampney, , ,409930.0123,197065.1698,-1.857802952,51.67227246,4664,323750,7050
E63004665,Borehamwood, , ,519372.2082,197061.7863,-0.27560663,51.6596723,4665,7780625,38850
E63004666,Cryers Hill, , ,487613.9032,196950.0769,-0.734629187,51.66451011,4666,277500,6250
E63004667,Kempsford, , ,415989.8536,196821.8455,-1.770184823,51.66994614,4667,361250,6950
E63004668,Marcham, , ,445611.8923,196807.6845,-1.34187231,51.66820088,4668,581250,5500
E63004669,Loughton, , ,543555.4267,196789.2786,0.073678024,51.65157303,4669,7242500,24950
E63004670,Abridge, , ,546650.4801,196608.6998,0.118308395,51.64915241,4670,440000,5950
E63004671,The City, , ,478862.8286,196471.8313,-0.861236272,51.66150548,4671,466875,11750
E63004672,Woodcroft, , ,354433.2903,196461.1202,-2.660225185,51.66507006,4672,336250,10050
E63004673,Burnham-on-Crouch, , ,594791.2024,196452.8719,0.813262487,51.63315167,4673,2548125,22150
E63004674,Brock Hill, , ,573427.4498,196452.2012,0.50490122,51.64013235,4674,331875,8850
E63004675,Drayton St Leonard, , ,459847.8381,196363.0521,-1.136125642,51.66287042,4675,233125,5350
E63004676,Rodmarton, , ,396001.3959,196328.8676,-2.05921249,51.66572291,4676,2140000,12800
E63004677,Berinsfield, , ,457239.6527,196237.706,-1.173850622,51.66201471,4677,606875,4850
E63004678,Bushey, , ,513613.3674,196128.8563,-0.35912864,51.65247999,4678,7148125,46150
E63004679,Enfield, , ,531894.465,196100.0788,-0.095034586,51.64823388,4679,53181875,139300
E63004680,Downham, , ,572752.3965,196056.738,0.494960582,51.63678759,4680,290000,4450
E63004681,Clifton Hampden, , ,453536.7213,195998.0669,-1.227417284,51.66022447,4681,1181250,9900
E63004682,North Nibley, , ,374003.115,195965.0481,-2.377246531,51.66186012,4682,253125,5850
E63004683,Stokenchurch, , ,476213.1836,195906.9189,-0.899658834,51.6567922,4683,1098125,13450
E63004684,Burcot (South Oxfordshire), , ,456383.2776,195841.2706,-1.186294205,51.65853704,4684,335625,5700
E63004685,Chorleywood, , ,503237.2229,195713.9481,-0.509179602,51.65074982,4685,6606875,48500
E63004686,Pyrton, , ,468734.9352,195701.1147,-1.007786492,51.65590477,4686,201875,4550
E63004687,Ramsden Heath, , ,571162.988,195693.2471,0.471838377,51.63400789,4687,905000,15800
E63004688,Latton, , ,409207.7476,195602.0804,-1.86828548,51.65912971,4688,241875,5000
E63004689,Hazlemere, , ,489779.6002,195587.5146,-0.703674392,51.65192076,4689,6645000,51150
E63004690,Watford (Watford), , ,510358.1795,195543.9394,-0.406346504,51.64787065,4690,24478125,96300
E63004691,Beacon's Bottom, , ,478585.3524,195310.0135,-0.865507814,51.65110018,4691,371250,8850
E63004692,Stone (Stroud), , ,368341.0561,195283.8036,-2.459040947,51.65544348,4692,261250,5700
